39,13,1
50,13,0
38,9,1
53,7,0
28,13,1
37,14,1
49,5,0
52,9,0
31,14,1
42,13,0
37,10,1
30,13,1
23,13,1
32,12,1
40,11,1
34,4,1
25,9,1
32,9,1
38,7,1
43,14,0
40,16,1
54,9,0
35,5,1
43,7,0
59,9,0
56,13,0
19,9,1
54,10,0
39,9,1
49,9,0
23,12,1
20,10,1
45,13,0
30,10,1
22,10,1
48,7,0
21,10,1
19,9,1
31,10,1
48,12,0
31,5,1
53,13,0
24,13,1
49,9,0
25,9,1
57,13,0
53,9,0
44,14,0
41,11,0
29,11,1
25,10,1
18,9,1
47,15,0
50,13,0
47,9,0
43,10,0
46,3,0
35,11,1
41,9,0
30,9,1
30,13,1
32,4,1
48,9,0
42,16,0
29,10,1
36,9,1
28,10,1
53,9,0
49,10,0
25,10,1
19,10,1
31,13,1
29,13,1
23,10,1
79,10,0
27,9,1
40,12,1
67,6,0
18,7,1
31,4,1
18,9,1
52,13,0
46,9,0
59,9,0
44,9,0
53,9,0
49,9,0
33,14,1
30,5,1
43,16,0
57,11,0
37,10,1
28,10,1
30,9,1
34,13,1
29,10,1
48,16,0
37,10,1
48,12,0
32,9,1
76,14,0
44,13,0
47,14,0
20,10,1
29,9,1
32,9,1
17,6,1
30,7,1
31,9,1
42,9,0
24,13,1
38,15,1
56,9,0
28,10,1
36,9,1
53,5,0
56,10,0
49,11,0
55,10,0
22,9,1
21,10,1
40,13,1
30,13,1
29,13,1
19,10,1
47,13,0
20,10,1
31,12,1
35,9,1
39,10,1
28,12,1
24,9,1
38,9,1
37,13,1
46,12,0
38,14,1
43,9,0
27,11,1
20,10,1
49,10,0
61,9,0
27,10,1
19,10,1
45,11,0
70,10,0
31,9,1
22,10,1
36,9,1
64,7,0
43,10,0
47,10,0
34,9,1
33,13,1
21,9,1
52,9,0
48,9,0
23,13,1
71,10,0
29,9,1
42,13,0
68,2,0
25,9,1
44,14,0
28,9,1
45,14,0
36,10,1
39,12,1
46,14,0
18,7,1
66,11,0
27,9,1
28,9,1
51,10,0
27,13,1
28,13,1
27,9,1
21,9,1
34,9,1
18,9,1
33,13,1
44,10,0
43,10,0
30,10,1
40,4,1
37,10,1
34,9,1
41,13,0
53,13,0
31,14,1
58,16,0
38,10,1
24,10,1
41,13,0
47,10,0
41,13,0
23,3,1
36,10,1
40,14,1
35,14,1
24,9,1
26,14,1
19,9,1
51,13,0
42,10,0
37,9,1
18,7,1
36,13,1
35,9,1
58,9,0
17,7,1
44,9,0
37,9,1
